Episode,Game,Coins,Score,World,Level,Time
1,1,0,100,1,1,0
1,2,0,400,1,1,0
1,3,0,300,1,1,0
1,4,0,100,1,1,392
1,5,0,200,1,1,0
1,6,0,100,1,1,0
1,7,0,0,1,1,393
1,8,1,300,1,1,0
1,9,0,200,1,1,247
1,10,0,0,1,1,0
1,11,0,200,1,1,0
1,12,1,400,1,1,0
1,13,0,100,1,1,0
1,14,0,200,1,1,0
1,15,0,200,1,1,0
1,16,1,300,1,1,0
1,17,0,100,1,1,0
1,18,0,300,1,1,0
1,19,1,600,1,1,0
1,20,0,200,1,1,0
2,1,0,0,1,1,0
2,2,0,200,1,1,392
2,3,0,200,1,1,0
2,4,0,100,1,1,0
2,5,0,0,1,1,0
2,6,0,0,1,1,0
2,7,0,300,1,1,0
2,8,0,300,1,1,393
2,9,0,0,1,1,393
2,10,0,0,1,1,0
2,11,0,100,1,1,392
2,12,0,200,1,1,0
2,13,1,400,1,1,0
2,14,0,100,1,1,0
2,15,1,300,1,1,392
2,16,1,300,1,1,392
2,17,0,0,1,1,391
2,18,0,300,1,1,0
2,19,1,400,1,1,390
2,20,1,300,1,1,393
3,1,0,100,1,1,0
3,2,0,100,1,1,0
3,3,1,600,1,1,0
3,4,0,200,1,1,0
3,5,0,0,1,1,0
3,6,1,200,1,1,392
3,7,1,400,1,1,0
3,8,0,100,1,1,0
3,9,0,200,1,1,0
3,10,0,100,1,1,0
3,11,0,200,1,1,393
3,12,0,0,1,1,392
3,13,0,0,1,1,0
3,14,0,100,1,1,0
3,15,1,200,1,1,0
3,16,1,500,1,1,69
3,17,0,300,1,1,0
3,18,0,100,1,1,0
3,19,0,0,1,1,0
3,20,1,200,1,1,0
4,1,0,200,1,1,391
4,2,0,100,1,1,394
4,3,0,0,1,1,392
4,4,0,100,1,1,0
4,5,0,100,1,1,0
4,6,0,200,1,1,0
4,7,0,200,1,1,391
4,8,0,0,1,1,0
4,9,0,100,1,1,113
4,10,0,400,1,1,0
4,11,1,500,1,1,0
4,12,0,100,1,1,393
4,13,1,300,1,1,393
4,14,0,300,1,1,0
4,15,0,400,1,1,0
4,16,1,200,1,1,0
4,17,0,100,1,1,393
4,18,0,200,1,1,0
4,19,1,600,1,1,0
4,20,0,200,1,1,0
5,1,0,300,1,1,0
5,2,0,200,1,1,392
5,3,0,100,1,1,392
5,4,0,100,1,1,0
5,5,0,200,1,1,0
5,6,0,100,1,1,0
5,7,0,200,1,1,0
5,8,0,100,1,1,0
5,9,0,0,1,1,359
5,10,0,100,1,1,203
5,11,0,200,1,1,0
5,12,0,200,1,1,393
5,13,1,400,1,1,0
5,14,0,300,1,1,0
5,15,0,100,1,1,393
5,16,0,100,1,1,0
5,17,0,200,1,1,0
5,18,0,200,1,1,0
5,19,1,300,1,1,393
5,20,0,200,1,1,117
6,1,1,400,1,1,0
6,2,1,700,1,1,0
6,3,0,0,1,1,392
6,4,0,0,1,1,391
6,5,0,300,1,1,0
6,6,1,300,1,1,393
6,7,0,400,1,1,0
6,8,0,0,1,1,391
6,9,0,200,1,1,0
6,10,0,300,1,1,0
6,11,2,500,1,1,0
6,12,0,400,1,1,0
6,13,1,400,1,1,393
6,14,0,300,1,1,0
6,15,0,0,1,1,0
6,16,1,300,1,1,0
6,17,1,400,1,1,0
6,18,0,300,1,1,0
6,19,0,100,1,1,392
6,20,0,300,1,1,0
7,1,0,200,1,1,0
7,2,0,200,1,1,0
7,3,0,200,1,1,0
7,4,0,100,1,1,0
7,5,0,200,1,1,0
7,6,1,400,1,1,0
7,7,0,100,1,1,391
7,8,2,600,1,1,49
7,9,0,200,1,1,0
7,10,0,200,1,1,394
7,11,1,300,1,1,0
7,12,0,0,1,1,0
7,13,0,400,1,1,0
7,14,0,200,1,1,0
7,15,2,500,1,1,0
7,16,0,100,1,1,392
7,17,0,200,1,1,0
7,18,1,300,1,1,0
7,19,1,400,1,1,0
7,20,0,0,1,1,0
8,1,1,300,1,1,0
8,2,0,100,1,1,0
8,3,0,400,1,1,0
8,4,0,0,1,1,0
8,5,0,200,1,1,0
8,6,0,300,1,1,0
8,7,0,200,1,1,0
8,8,0,200,1,1,392
8,9,0,200,1,1,0
8,10,0,0,1,1,0
8,11,0,300,1,1,0
8,12,0,200,1,1,0
8,13,0,300,1,1,0
8,14,0,200,1,1,0
8,15,0,100,1,1,0
8,16,0,100,1,1,120
8,17,0,100,1,1,0
8,18,0,100,1,1,392
8,19,1,400,1,1,0
8,20,0,200,1,1,0
9,1,0,100,1,1,0
9,2,0,200,1,1,391
9,3,0,400,1,1,0
9,4,0,200,1,1,0
9,5,0,200,1,1,392
9,6,1,600,1,1,0
9,7,1,400,1,1,0
9,8,0,200,1,1,0
9,9,0,100,1,1,393
9,10,0,300,1,1,0
9,11,0,200,1,1,0
9,12,0,300,1,1,0
9,13,0,0,1,1,393
9,14,0,200,1,1,392
9,15,2,600,1,1,0
9,16,0,200,1,1,0
9,17,1,200,1,1,0
9,18,0,200,1,1,0
9,19,0,0,1,1,393
9,20,0,0,1,1,392
10,1,0,0,1,1,0
10,2,0,200,1,1,0
10,3,2,500,1,1,0
10,4,0,100,1,1,391
10,5,0,100,1,1,0
10,6,0,200,1,1,0
10,7,0,100,1,1,0
10,8,0,100,1,1,0
10,9,0,0,1,1,0
10,10,0,100,1,1,0
10,11,2,700,1,1,0
10,12,0,0,1,1,0
10,13,1,600,1,1,393
10,14,1,400,1,1,0
10,15,0,500,1,1,0
10,16,1,200,1,1,240
10,17,0,100,1,1,341
10,18,1,300,1,1,185
10,19,0,100,1,1,392
10,20,2,500,1,1,0
11,1,1,200,1,1,393
11,2,0,0,1,1,0
11,3,0,0,1,1,0
11,4,0,200,1,1,0
11,5,0,200,1,1,0
11,6,0,100,1,1,392
11,7,1,200,1,1,0
11,8,0,200,1,1,392
11,9,0,100,1,1,0
11,10,0,0,1,1,138
11,11,0,200,1,1,391
11,12,2,600,1,1,0
11,13,1,300,1,1,0
11,14,0,100,1,1,393
11,15,0,0,1,1,0
11,16,0,200,1,1,393
11,17,0,100,1,1,0
11,18,0,100,1,1,0
11,19,1,400,1,1,0
11,20,0,400,1,1,0
12,1,0,200,1,1,0
12,2,0,200,1,1,339
12,3,2,400,1,1,0
12,4,0,100,1,1,316
12,5,0,0,1,1,178
12,6,1,200,1,1,0
12,7,0,200,1,1,393
12,8,0,100,1,1,0
12,9,0,400,1,1,0
12,10,1,400,1,1,262
12,11,0,200,1,1,259
12,12,0,100,1,1,316
12,13,0,200,1,1,0
12,14,0,400,1,1,390
12,15,0,400,1,1,0
12,16,1,300,1,1,0
12,17,0,400,1,1,0
12,18,0,200,1,1,392
12,19,0,300,1,1,0
12,20,0,300,1,1,0
13,1,1,400,1,1,0
13,2,1,400,1,1,0
13,3,0,400,1,1,0
13,4,0,300,1,1,0
13,5,0,200,1,1,0
13,6,0,100,1,1,0
13,7,0,0,1,1,391
13,8,1,400,1,1,0
13,9,0,500,1,1,0
13,10,2,500,1,1,0
13,11,0,100,1,1,0
13,12,0,100,1,1,392
13,13,0,300,1,1,0
13,14,0,200,1,1,0
13,15,0,0,1,1,0
13,16,0,200,1,1,0
13,17,1,300,1,1,0
13,18,0,200,1,1,393
13,19,1,300,1,1,385
13,20,0,0,1,1,0
14,1,0,100,1,1,392
14,2,1,300,1,1,294
14,3,0,0,1,1,382
14,4,0,100,1,1,0
14,5,1,500,1,1,393
14,6,0,0,1,1,392
14,7,1,300,1,1,392
14,8,0,100,1,1,391
14,9,1,400,1,1,0
14,10,0,100,1,1,0
14,11,1,500,1,1,382
14,12,0,0,1,1,0
14,13,0,100,1,1,0
14,14,0,200,1,1,0
14,15,0,200,1,1,0
14,16,2,500,1,1,0
14,17,0,300,1,1,0
14,18,0,200,1,1,0
14,19,0,200,1,1,0
14,20,1,400,1,1,0
15,1,0,100,1,1,391
15,2,1,400,1,1,0
15,3,1,200,1,1,0
15,4,0,100,1,1,0
15,5,0,0,1,1,393
15,6,0,100,1,1,0
15,7,0,300,1,1,0
15,8,0,200,1,1,0
15,9,0,200,1,1,0
15,10,0,100,1,1,0
15,11,0,200,1,1,393
15,12,0,200,1,1,0
15,13,0,100,1,1,390
15,14,0,300,1,1,0
15,15,1,300,1,1,0
15,16,1,500,1,1,0
15,17,2,500,1,1,0
15,18,0,100,1,1,286
15,19,0,300,1,1,0
15,20,0,100,1,1,392
16,1,0,100,1,1,392
16,2,0,100,1,1,393
16,3,0,1100,1,1,392
16,4,1,300,1,1,0
16,5,1,400,1,1,0
16,6,0,300,1,1,0
16,7,0,0,1,1,77
16,8,0,0,1,1,0
16,9,1,300,1,1,0
16,10,0,200,1,1,0
16,11,0,200,1,1,0
16,12,2,500,1,1,0
16,13,0,200,1,1,0
16,14,0,300,1,1,0
16,15,0,200,1,1,0
16,16,0,300,1,1,172
16,17,1,200,1,1,0
16,18,0,100,1,1,0
16,19,0,100,1,1,392
16,20,1,500,1,1,0
17,1,0,200,1,1,0
17,2,0,0,1,1,0
17,3,0,100,1,1,209
17,4,0,200,1,1,391
17,5,1,600,1,1,0
17,6,0,400,1,1,0
17,7,0,200,1,1,393
17,8,0,200,1,1,392
17,9,2,600,1,1,0
17,10,0,100,1,1,393
17,11,0,400,1,1,0
17,12,0,100,1,1,393
17,13,0,100,1,1,0
17,14,0,300,1,1,0
17,15,0,300,1,1,0
17,16,1,300,1,1,0
17,17,1,500,1,1,0
17,18,0,100,1,1,0
17,19,0,100,1,1,393
17,20,0,200,1,1,0
18,1,1,300,1,1,0
18,2,0,0,1,1,393
18,3,0,300,1,1,0
18,4,0,100,1,1,393
18,5,1,400,1,1,0
18,6,1,400,1,1,0
18,7,0,500,1,1,0
18,8,1,200,1,1,381
18,9,0,200,1,1,99
18,10,1,200,1,1,0
18,11,1,300,1,1,0
18,12,0,200,1,1,0
18,13,0,400,1,1,0
18,14,0,300,1,1,0
18,15,0,300,1,1,392
18,16,0,100,1,1,0
18,17,0,100,1,1,393
18,18,0,100,1,1,0
18,19,0,200,1,1,325
18,20,0,0,1,1,392
19,1,0,100,1,1,391
19,2,0,400,1,1,0
19,3,0,300,1,1,0
19,4,1,200,1,1,0
19,5,0,200,1,1,0
19,6,0,300,1,1,0
19,7,0,200,1,1,0
19,8,0,100,1,1,0
19,9,0,300,1,1,7
19,10,0,200,1,1,393
19,11,0,100,1,1,0
19,12,0,100,1,1,0
19,13,2,500,1,1,0
19,14,1,400,1,1,0
19,15,0,100,1,1,0
19,16,0,100,1,1,393
19,17,2,600,1,1,0
19,18,1,600,1,1,0
19,19,1,300,1,1,393
19,20,0,100,1,1,0
20,1,0,100,1,1,393
20,2,0,300,1,1,0
20,3,0,200,1,1,0
20,4,0,100,1,1,0
20,5,0,200,1,1,0
20,6,0,0,1,1,0
20,7,0,100,1,1,393
20,8,0,200,1,1,0
20,9,0,100,1,1,0
20,10,1,300,1,1,0
20,11,0,100,1,1,0
20,12,0,100,1,1,393
20,13,0,300,1,1,0
20,14,1,400,1,1,392
20,15,0,0,1,1,0
20,16,1,200,1,1,0
20,17,0,300,1,1,0
20,18,0,0,1,1,0
20,19,0,200,1,1,0
20,20,1,500,1,1,0
21,1,0,100,1,1,391
21,2,0,300,1,1,0
21,3,0,100,1,1,218
21,4,0,400,1,1,0
21,5,0,200,1,1,0
21,6,0,200,1,1,0
21,7,0,200,1,1,393
21,8,0,400,1,1,0
21,9,0,200,1,1,394
21,10,0,100,1,1,0
21,11,0,100,1,1,393
21,12,1,300,1,1,0
21,13,0,200,1,1,392
21,14,0,200,1,1,0
21,15,0,400,1,1,0
21,16,0,0,1,1,393
21,17,0,200,1,1,0
21,18,0,300,1,1,391
21,19,0,0,1,1,0
21,20,0,200,1,1,0
22,1,1,300,1,1,321
22,2,0,300,1,1,356
22,3,1,300,1,1,0
22,4,0,100,1,1,0
22,5,0,100,1,1,12
22,6,1,200,1,1,0
22,7,0,100,1,1,391
22,8,1,500,1,1,0
22,9,1,400,1,1,0
22,10,0,300,1,1,0
22,11,0,0,1,1,0
22,12,0,0,1,1,392
22,13,0,200,1,1,367
22,14,0,200,1,1,393
22,15,2,500,1,1,0
22,16,0,300,1,1,0
22,17,0,400,1,1,0
22,18,0,300,1,1,0
22,19,0,200,1,1,0
22,20,0,200,1,1,210
23,1,0,0,1,1,391
23,2,0,100,1,1,0
23,3,0,200,1,1,0
23,4,1,200,1,1,0
23,5,0,100,1,1,390
23,6,1,400,1,1,391
23,7,0,100,1,1,0
23,8,0,400,1,1,0
23,9,0,200,1,1,336
23,10,0,0,1,1,0
23,11,0,0,1,1,0
23,12,1,600,1,1,0
23,13,0,200,1,1,393
23,14,0,200,1,1,187
23,15,0,100,1,1,393
23,16,0,200,1,1,0
23,17,0,0,1,1,392
23,18,1,400,1,1,0
23,19,0,300,1,1,0
23,20,0,200,1,1,0
24,1,0,400,1,1,0
24,2,0,200,1,1,0
24,3,0,100,1,1,394
24,4,1,600,1,1,0
24,5,0,100,1,1,376
24,6,0,400,1,1,0
24,7,0,0,1,1,0
24,8,1,300,1,1,0
24,9,1,500,1,1,0
24,10,1,600,1,1,0
24,11,0,200,1,1,0
24,12,0,200,1,1,392
24,13,0,200,1,1,392
24,14,0,0,1,1,0
24,15,0,0,1,1,0
24,16,0,300,1,1,0
24,17,0,300,1,1,0
24,18,1,300,1,1,0
24,19,0,200,1,1,393
24,20,0,200,1,1,390
25,1,0,200,1,1,0
25,2,0,200,1,1,393
25,3,0,500,1,1,0
25,4,1,300,1,1,391
25,5,0,300,1,1,0
25,6,0,0,1,1,0
25,7,0,300,1,1,0
25,8,0,0,1,1,392
25,9,1,400,1,1,0
25,10,0,100,1,1,0
25,11,0,100,1,1,392
25,12,0,200,1,1,0
25,13,0,200,1,1,0
25,14,1,200,1,1,0
25,15,0,0,1,1,0
25,16,0,500,1,1,0
25,17,0,100,1,1,0
25,18,0,200,1,1,0
25,19,1,600,1,1,0
25,20,0,300,1,1,0
26,1,1,600,1,1,0
26,2,0,300,1,1,0
26,3,0,0,1,1,0
26,4,1,400,1,1,0
26,5,0,400,1,1,0
26,6,0,100,1,1,0
26,7,1,200,1,1,393
26,8,1,500,1,1,0
26,9,0,0,1,1,0
26,10,0,200,1,1,0
26,11,0,100,1,1,0
26,12,0,200,1,1,394
26,13,0,200,1,1,0
26,14,0,300,1,1,0
26,15,0,200,1,1,0
26,16,1,500,1,1,0
26,17,0,200,1,1,392
26,18,0,200,1,1,140
26,19,0,100,1,1,390
26,20,0,100,1,1,0
27,1,0,100,1,1,0
27,2,1,500,1,1,391
27,3,1,500,1,1,0
27,4,1,400,1,1,0
27,5,0,200,1,1,217
27,6,0,100,1,1,0
27,7,1,300,1,1,0
27,8,0,100,1,1,0
27,9,1,200,1,1,117
27,10,0,100,1,1,394
27,11,1,600,1,1,0
27,12,1,300,1,1,0
27,13,0,400,1,1,0
27,14,1,400,1,1,393
27,15,0,200,1,1,393
27,16,0,100,1,1,392
27,17,0,100,1,1,392
27,18,2,700,1,1,0
27,19,0,0,1,1,0
27,20,1,300,1,1,0
28,1,0,200,1,1,392
28,2,1,400,1,1,0
28,3,0,100,1,1,0
28,4,0,400,1,1,392
28,5,0,300,1,1,0
28,6,1,300,1,1,0
28,7,0,200,1,1,0
28,8,2,600,1,1,0
28,9,1,400,1,1,0
28,10,0,100,1,1,392
28,11,0,200,1,1,0
28,12,2,600,1,1,0
28,13,0,1100,1,1,0
28,14,0,200,1,1,0
28,15,0,0,1,1,0
28,16,0,300,1,1,0
28,17,0,400,1,1,0
28,18,0,200,1,1,0
28,19,0,200,1,1,0
28,20,0,1200,1,1,0
29,1,0,0,1,1,391
29,2,0,200,1,1,0
29,3,0,0,1,1,392
29,4,0,200,1,1,0
29,5,0,300,1,1,0
29,6,0,0,1,1,6
29,7,0,300,1,1,0
29,8,0,1400,1,1,0
29,9,0,200,1,1,0
29,10,0,100,1,1,392
29,11,1,600,1,1,0
29,12,0,100,1,1,0
29,13,0,300,1,1,0
29,14,0,200,1,1,0
29,15,0,200,1,1,394
29,16,0,200,1,1,0
29,17,0,0,1,1,392
29,18,1,400,1,1,0
29,19,0,300,1,1,0
29,20,0,300,1,1,0
30,1,0,0,1,1,0
30,2,0,200,1,1,0
30,3,0,200,1,1,0
30,4,0,0,1,1,392
30,5,1,400,1,1,0
30,6,1,300,1,1,391
30,7,0,100,1,1,0
30,8,0,200,1,1,392
30,9,0,200,1,1,0
30,10,0,200,1,1,394
30,11,1,700,1,1,354
30,12,0,100,1,1,0
30,13,2,500,1,1,0
30,14,0,100,1,1,0
30,15,0,200,1,1,0
30,16,0,200,1,1,0
30,17,0,200,1,1,0
30,18,0,100,1,1,0
30,19,1,300,1,1,0
30,20,0,200,1,1,394
31,1,2,700,1,1,0
31,2,0,300,1,1,0
31,3,0,100,1,1,93
31,4,2,500,1,1,0
31,5,0,100,1,1,367
31,6,0,200,1,1,0
31,7,0,200,1,1,0
31,8,0,0,1,1,393
31,9,0,300,1,1,0
31,10,0,200,1,1,0
31,11,0,200,1,1,378
31,12,0,400,1,1,0
31,13,2,600,1,1,0
31,14,2,600,1,1,392
31,15,0,200,1,1,394
31,16,1,500,1,1,0
31,17,0,300,1,1,0
31,18,0,200,1,1,392
31,19,0,0,1,1,391
31,20,0,100,1,1,392
32,1,0,100,1,1,0
32,2,0,300,1,1,0
32,3,0,0,1,1,0
32,4,0,1100,1,1,0
32,5,0,0,1,1,392
32,6,0,0,1,1,390
32,7,1,400,1,1,0
32,8,0,200,1,1,0
32,9,1,200,1,1,0
32,10,0,200,1,1,392
32,11,0,300,1,1,0
32,12,0,200,1,1,8
32,13,0,100,1,1,0
32,14,0,400,1,1,0
32,15,0,100,1,1,0
32,16,0,100,1,1,392
32,17,1,400,1,1,0
32,18,0,0,1,1,0
32,19,0,100,1,1,0
32,20,0,0,1,1,0
33,1,0,400,1,1,0
33,2,0,200,1,1,0
33,3,1,400,1,1,392
33,4,0,100,1,1,393
33,5,1,500,1,1,0
33,6,0,100,1,1,0
33,7,0,100,1,1,0
33,8,0,100,1,1,0
33,9,0,300,1,1,0
33,10,0,100,1,1,386
33,11,0,0,1,1,0
33,12,0,0,1,1,0
33,13,1,200,1,1,391
33,14,0,300,1,1,0
33,15,0,100,1,1,392
33,16,0,0,1,1,0
33,17,0,200,1,1,383
33,18,0,100,1,1,201
33,19,2,600,1,1,0
33,20,0,200,1,1,0
34,1,0,200,1,1,291
34,2,0,0,1,1,393
34,3,0,100,1,1,0
34,4,1,300,1,1,0
34,5,0,1100,1,1,0
34,6,0,200,1,1,0
34,7,1,300,1,1,0
34,8,1,500,1,1,0
34,9,0,200,1,1,393
34,10,1,500,1,1,0
34,11,0,100,1,1,392
34,12,1,200,1,1,392
34,13,0,100,1,1,164
34,14,0,300,1,1,0
34,15,0,100,1,1,388
34,16,0,100,1,1,0
34,17,1,400,1,1,0
34,18,0,100,1,1,0
34,19,0,0,1,1,392
34,20,1,500,1,1,0
35,1,1,300,1,1,0
35,2,0,200,1,1,0
35,3,0,200,1,1,0
35,4,0,400,1,1,0
35,5,0,300,1,1,0
35,6,2,500,1,1,0
35,7,0,200,1,1,393
35,8,0,100,1,1,247
35,9,0,0,1,1,393
35,10,0,100,1,1,393
35,11,0,200,1,1,0
35,12,1,600,1,1,0
35,13,1,300,1,1,0
35,14,0,100,1,1,0
35,15,0,200,1,1,394
35,16,0,100,1,1,0
35,17,0,100,1,1,278
35,18,0,0,1,1,0
35,19,0,200,1,1,0
35,20,0,300,1,1,0
36,1,1,400,1,1,0
36,2,0,200,1,1,0
36,3,0,0,1,1,0
36,4,0,100,1,1,394
36,5,0,400,1,1,0
36,6,0,100,1,1,393
36,7,0,300,1,1,0
36,8,1,400,1,1,392
36,9,0,400,1,1,0
36,10,0,300,1,1,0
36,11,0,100,1,1,392
36,12,0,300,1,1,0
36,13,2,600,1,1,0
36,14,0,200,1,1,0
36,15,0,100,1,1,0
36,16,0,300,1,1,0
36,17,1,200,1,1,0
36,18,0,300,1,1,0
36,19,1,300,1,1,0
36,20,0,200,1,1,0
37,1,1,600,1,1,0
37,2,0,300,1,1,111
37,3,0,0,1,1,392
37,4,0,100,1,1,0
37,5,1,500,1,1,0
37,6,0,200,1,1,0
37,7,0,200,1,1,390
37,8,0,100,1,1,0
37,9,0,0,1,1,0
37,10,0,300,1,1,0
37,11,0,200,1,1,0
37,12,0,200,1,1,202
37,13,0,300,1,1,0
37,14,0,200,1,1,0
37,15,0,200,1,1,0
37,16,1,300,1,1,0
37,17,1,300,1,1,0
37,18,0,0,1,1,0
37,19,0,300,1,1,0
37,20,1,400,1,1,0
38,1,0,100,1,1,392
38,2,0,200,1,1,0
38,3,0,100,1,1,0
38,4,0,0,1,1,392
38,5,0,300,1,1,0
38,6,0,200,1,1,393
38,7,0,200,1,1,0
38,8,0,0,1,1,393
38,9,1,200,1,1,0
38,10,0,100,1,1,0
38,11,0,200,1,1,0
38,12,0,200,1,1,281
38,13,0,100,1,1,392
38,14,0,100,1,1,0
38,15,1,300,1,1,0
38,16,0,200,1,1,0
38,17,0,100,1,1,0
38,18,0,200,1,1,0
38,19,0,100,1,1,0
38,20,0,200,1,1,0
39,1,0,0,1,1,391
39,2,0,300,1,1,391
39,3,1,300,1,1,0
39,4,0,0,1,1,0
39,5,0,200,1,1,0
39,6,0,100,1,1,0
39,7,0,0,1,1,392
39,8,0,100,1,1,0
39,9,0,400,1,1,0
39,10,0,200,1,1,0
39,11,0,200,1,1,0
39,12,0,100,1,1,392
39,13,1,400,1,1,0
39,14,0,400,1,1,0
39,15,0,300,1,1,0
39,16,0,200,1,1,0
39,17,0,200,1,1,0
39,18,0,100,1,1,0
39,19,0,200,1,1,394
39,20,1,500,1,1,0
40,1,0,400,1,1,0
40,2,0,300,1,1,392
40,3,0,300,1,1,0
40,4,0,300,1,1,392
40,5,0,400,1,1,0
40,6,0,100,1,1,391
40,7,1,400,1,1,0
40,8,1,200,1,1,0
40,9,1,400,1,1,0
40,10,0,300,1,1,0
40,11,1,300,1,1,363
40,12,1,600,1,1,0
40,13,1,500,1,1,0
40,14,0,300,1,1,392
40,15,0,300,1,1,0
40,16,0,400,1,1,0
40,17,0,200,1,1,394
40,18,0,400,1,1,0
40,19,0,0,1,1,390
40,20,1,500,1,1,0
41,1,0,300,1,1,0
41,2,0,200,1,1,0
41,3,1,700,1,1,0
41,4,0,200,1,1,329
41,5,2,400,1,1,393
41,6,1,500,1,1,0
41,7,1,500,1,1,0
41,8,1,500,1,1,0
41,9,0,100,1,1,0
41,10,0,200,1,1,393
41,11,1,600,1,1,0
41,12,1,400,1,1,0
41,13,1,500,1,1,0
41,14,0,300,1,1,0
41,15,1,500,1,1,0
41,16,0,200,1,1,393
41,17,1,400,1,1,0
41,18,0,200,1,1,0
41,19,1,300,1,1,0
41,20,0,200,1,1,0
42,1,0,200,1,1,0
42,2,0,300,1,1,0
42,3,0,300,1,1,0
42,4,0,100,1,1,392
42,5,0,200,1,1,204
42,6,0,300,1,1,0
42,7,0,100,1,1,392
42,8,0,200,1,1,0
42,9,0,200,1,1,393
42,10,0,100,1,1,393
42,11,0,100,1,1,392
42,12,0,100,1,1,0
42,13,0,300,1,1,0
42,14,0,0,1,1,0
42,15,1,600,1,1,0
42,16,0,100,1,1,0
42,17,0,200,1,1,393
42,18,0,200,1,1,0
42,19,1,500,1,1,0
42,20,1,300,1,1,393
43,1,0,200,1,1,0
43,2,1,300,1,1,0
43,3,0,300,1,1,0
43,4,0,400,1,1,0
43,5,1,400,1,1,0
43,6,0,200,1,1,35
43,7,1,400,1,1,0
43,8,0,100,1,1,0
43,9,0,100,1,1,0
43,10,1,200,1,1,393
43,11,0,300,1,1,0
43,12,0,300,1,1,0
43,13,0,400,1,1,0
43,14,1,500,1,1,0
43,15,0,200,1,1,238
43,16,0,300,1,1,0
43,17,0,200,1,1,392
43,18,2,500,1,1,393
43,19,0,0,1,1,393
43,20,0,300,1,1,0
44,1,1,400,1,1,0
44,2,2,700,1,1,0
44,3,1,300,1,1,0
44,4,1,800,1,1,0
44,5,1,300,1,1,371
44,6,0,200,1,1,0
44,7,0,300,1,1,0
44,8,0,100,1,1,0
44,9,0,100,1,1,392
44,10,0,200,1,1,0
44,11,1,300,1,1,0
44,12,0,0,1,1,393
44,13,0,100,1,1,0
44,14,0,200,1,1,0
44,15,0,300,1,1,0
44,16,1,200,1,1,392
44,17,0,200,1,1,0
44,18,1,300,1,1,392
44,19,0,100,1,1,0
44,20,0,100,1,1,393
45,1,0,200,1,1,127
45,2,0,100,1,1,0
45,3,1,400,1,1,391
45,4,0,300,1,1,0
45,5,1,200,1,1,393
45,6,0,200,1,1,0
45,7,0,0,1,1,0
45,8,0,300,1,1,0
45,9,0,300,1,1,392
45,10,0,400,1,1,0
45,11,0,100,1,1,0
45,12,0,300,1,1,0
45,13,0,200,1,1,392
45,14,0,200,1,1,0
45,15,0,400,1,1,0
45,16,1,300,1,1,0
45,17,0,300,1,1,392
45,18,0,300,1,1,0
45,19,1,300,1,1,0
45,20,0,100,1,1,0
46,1,0,100,1,1,0
46,2,1,500,1,1,0
46,3,0,100,1,1,0
46,4,0,200,1,1,394
46,5,0,0,1,1,393
46,6,0,200,1,1,312
46,7,1,500,1,1,0
46,8,0,0,1,1,392
46,9,0,100,1,1,0
46,10,0,100,1,1,0
46,11,2,600,1,1,0
46,12,0,200,1,1,0
46,13,0,200,1,1,0
46,14,0,300,1,1,0
46,15,2,700,1,1,0
46,16,1,300,1,1,391
46,17,0,200,1,1,0
46,18,1,400,1,1,0
